sample_id,zoopTotal_sum,FF_sum,Omni_sum,Carni_sum,Cope_omni_sum,Cope_carni_sum,Cal_omni_sum,Cal_carni_sum,Cyc_omni_sum,Cyc_carni_sum,otherCopepods_omni_sum,otherCopepods_carni_sum
145-4,82.6667,2,7.3334,73.3333,7.3334,73.3333,6.6667,0,0.6667,73.3333,0,0
145-40,4.0001,0,1.3334,2.6667,0,2,0,0,0,2,0,0
145-41,1.3334,0,0.6667,0.6667,0,0.6667,0,0,0,0.6667,0,0
145-43,2.6666,0,1.3333,1.3333,0,0,0,0,0,0,0,0
145-44,2.0001,0.6667,0.6667,0.6667,0,0,0,0,0,0,0,0
145-45,2.6667,0.6667,0,2,0,0,0,0,0,0,0,0
145-46,2,0,2,0,0.6667,0,0.6667,0,0,0,0,0
145-48,10,0,2.6667,7.3333,2,0,2,0,0,0,0,0
145-5,115.3334,4,6,105.3334,6,105.3334,6,0.6667,0,104.6667,0,0
145-6,98,0,3.3334,94.6666,3.3334,94.6666,2.6667,0,0.6667,94.6666,0,0
145-7,133.3332,0,16.6666,116.6666,16.6666,116.6666,14.6666,0,2,116.6666,0,0
145-8,120.6666,0,17.9999,102.6667,17.9999,102.6667,15.9999,0.6667,2,102,0,0
145-9,101.3334,0.6667,9.3334,91.3333,7.3334,91.3333,6.6667,0.6667,0.6667,90.6666,0,0
146-1,0.6667,0,0.6667,0,0.6667,0,0.6667,0,0,0,0,0
146-10,0.6667,0,0,0.6667,0,0.6667,0,0,0,0.6667,0,0
146-12,2.0001,0,1.3334,0.6667,0.6667,0,0,0,0.6667,0,0,0
146-13,3.3333,0,0,3.3333,0,3.3333,0,0,0,3.3333,0,0
146-14,6.6667,0,0.6667,6,0,6,0,0,0,6,0,0
146-15,62.6667,4,0.6667,58,0.6667,57.3333,0.6667,0,0,57.3333,0,0
146-16,106.6666,7.3333,2.6667,96.6666,2,96.6666,2,0,0,96.6666,0,0
146-17,45.3334,6.6667,0,38.6667,0,38.6667,0,0,0,38.6667,0,0
146-18,63.3335,6.6667,1.3334,55.3334,0.6667,54.6667,0.6667,0,0,54.6667,0,0
146-19,40,3.3333,0,36.6667,0,36.6667,0,0,0,36.6667,0,0
146-2,2,0,0.6667,1.3333,0,0,0,0,0,0,0,0
146-20,26.6667,6.6667,0.6667,19.3333,0,19.3333,0,0,0,19.3333,0,0
146-21,24.6667,8,0,16.6667,0,16.6667,0,0,0,16.6667,0,0
146-22,30.6667,13.3333,0,17.3334,0,17.3334,0,0,0,17.3334,0,0
146-23,45.3333,6,2,37.3333,2,37.3333,2,0,0,37.3333,0,0
146-24,61.3334,8.6667,2.6667,50,2.6667,50,2,0,0.6667,50,0,0
146-25,70,8,2,60,0.6667,59.3333,0,0.6667,0.6667,58.6666,0,0
146-26,30.6667,2.6667,2,26,2,26,2,0,0,26,0,0
146-27,35.3334,6,2.6667,26.6667,2.6667,26.6667,2,0,0.6667,26.6667,0,0
146-28,34.6666,5.3333,3.3333,26,3.3333,26,3.3333,0,0,26,0,0
146-29,37.3334,8,2.6667,26.6667,2.6667,26.6667,2.6667,0.6667,0,26,0,0
146-3,1.3334,0,0,1.3334,0,0.6667,0,0,0,0.6667,0,0
146-30,53.3333,9.3333,9.3334,34.6666,8.6667,34.6666,8,0,0.6667,34.6666,0,0
146-31,68.6667,6,0.6667,62,0.6667,62,0.6667,0,0,62,0,0
146-32,42,6.6667,2.6667,32.6666,2.6667,32.6666,2.6667,0,0,32.6666,0,0
146-33,45.3335,13.3333,4.0001,28.0001,3.3334,28.0001,3.3334,0.6667,0,27.3334,0,0
146-34,57.3333,19.3333,3.3334,34.6666,2.6667,34.6666,2.6667,0,0,34.6666,0,0
146-35,40.0001,14.6667,3.3334,22,2.6667,22,2.6667,0,0,22,0,0
146-36,32.6667,10.6667,5.3333,16.6667,5.3333,16,3.3333,0,2,16,0,0
146-37,44.6668,14,3.3334,27.3334,2.6667,27.3334,2.6667,0,0,27.3334,0,0
146-38,32.0001,6,3.3334,22.6667,2.6667,22,2,0,0.6667,22,0,0
146-39,45.3333,12.6667,2,30.6666,0,30.6666,0,0,0,30.6666,0,0
146-4,2.0001,0.6667,0.6667,0.6667,0,0,0,0,0,0,0,0
146-40,39.3334,14.6667,4.6667,20,4,20,4,1.3333,0,18.6667,0,0
146-41,20.0001,8.6667,1.3334,10,0.6667,10,0.6667,0,0,10,0,0
146-42,68.0001,16.6667,2,49.3334,0.6667,49.3334,0.6667,0,0,49.3334,0,0
146-43,55.3334,18,0.6667,36.6667,0.6667,36.6667,0,0,0.6667,36.6667,0,0
146-44,80.6666,33.3333,0,47.3333,0,47.3333,0,0,0,47.3333,0,0
146-45,68.6668,34.6667,0.6667,33.3334,0.6667,33.3334,0.6667,0,0,33.3334,0,0
146-46,70.0001,26.6667,1.3333,42.0001,1.3333,41.3334,1.3333,0,0,41.3334,0,0
146-47,69.9999,33.3333,0,36.6666,0,36.6666,0,0,0,36.6666,0,0
146-48,76,27.3333,0.6667,48,0,48,0,0,0,48,0,0
146-49,85.3333,22,2,61.3333,2,61.3333,2,0,0,61.3333,0,0
146-5,1.3334,0.6667,0,0.6667,0,0.6667,0,0,0,0.6667,0,0
146-50,153.3334,20,10.6668,122.6666,10.0001,122.6666,9.3334,0,0.6667,122.6666,0,0
146-51,124,6,3.3333,114.6667,2,114.6667,0.6667,0,1.3333,114.6667,0,0
146-52,135.3334,9.3333,12.0001,114,10.0001,114,10.0001,0,0,114,0,0
146-53,169.3334,8.6667,6,154.6667,5.3333,154.6667,5.3333,0.6667,0,154,0,0
146-54,188.6667,9.3333,7.3334,172,7.3334,172,6.6667,0,0.6667,172,0,0
146-55,150,0,16.6667,133.3333,14.6667,132.6666,14.6667,0,0,132.6666,0,0
146-56,161.3334,2,16.6667,142.6667,16,142.6667,16,0,0,142.6667,0,0
146-57,212.6667,9.3333,26,177.3334,24,177.3334,24,0,0,177.3334,0,0
146-58,199.3335,4.6667,22.6667,172.0001,20.6667,171.3334,20,0,0.6667,171.3334,0,0
146-59,141.3334,4.6667,10,126.6667,8.6667,126.6667,8.6667,0,0,126.6667,0,0
146-6,1.3334,0,0,1.3334,0,1.3334,0,0,0,1.3334,0,0
146-60,187.3333,2,8.6666,176.6667,8.6666,174.6667,8.6666,0,0,174.6667,0,0
146-61,215.3334,2.6667,8,204.6667,6.6667,204,6.6667,0,0,204,0,0
146-62,213.3334,0,7.3334,206,4.6667,204,4,0,0.6667,204,0,0
146-63,202.6666,1.3333,4.6667,196.6666,4,194,4,0,0,194,0,0
146-64,244.6667,0,3.3333,241.3334,2.6666,241.3334,2.6666,0,0,241.3334,0,0
146-65,207.9999,1.3333,4,202.6666,2,202.6666,2,0,0,202.6666,0,0
146-66,216.6667,12.6667,11.3333,192.6667,11.3333,192.6667,11.3333,0.6667,0,192,0,0
146-67,190,5.3333,8.6667,176,6.6667,174.6667,6,0,0.6667,174.6667,0,0
146-68,143.3334,14.6667,3.3334,125.3333,2.6667,125.3333,2.6667,0,0,125.3333,0,0
146-69,186.6667,8.6667,4.6667,173.3333,4,172.6666,4,0,0,172.6666,0,0
146-7,2,0,0.6667,1.3333,0.6667,0,0.6667,0,0,0,0,0
146-70,291.3333,12,7.3333,272,5.3333,272,5.3333,0,0,272,0.6667,0
146-71,310.6667,28,4,278.6667,4,278.6667,4,0,0,278.6667,0,0
146-72,256.6667,17.3333,4,235.3334,2.6667,234.6667,2.6667,0,0,234.6667,0,0
146-73,277.3333,5.3333,2.6667,269.3333,2.6667,268,2.6667,1.3333,0,266.6667,0,0
146-74,224,0.6667,10,213.3333,10,213.3333,10,1.3333,0,212,0,0
146-75,156.6666,1.3333,1.3333,154,1.3333,154,1.3333,0.6667,0,153.3333,0,0
146-76,230.6666,0,14.6666,216,14.6666,216,14.6666,0,0,216,0,0
146-77,239.3334,0,12,227.3334,12,227.3334,12,0.6667,0,226.6667,0,0
146-78,308.6668,0,2.6667,306.0001,2.6667,305.3334,2.6667,0,0,305.3334,0,0
146-79,240,0,9.3333,230.6667,9.3333,230.6667,9.3333,0,0,230.6667,0,0
146-8,1.3334,0,0,1.3334,0,0.6667,0,0,0,0.6667,0,0
146-80,244.6667,0,4.6667,240,4.6667,238.6667,4.6667,0,0,238.6667,0,0
146-81,296,0,8,288,8,286.6667,8,0,0,286.6667,0,0
146-9,1.3333,0,0,1.3333,0,1.3333,0,0,0,1.3333,0,0
147-1,61.3334,2.6667,2.6667,56,2.6667,56,2.6667,0,0,56,0,0
147-10,41.3334,0,0.6667,40.6667,0.6667,40.6667,0.6667,0,0,40.6667,0,0
147-11,23.3334,0.6667,1.3334,21.3333,1.3334,21.3333,1.3334,0,0,21.3333,0,0
147-12,21.3333,0,1.3333,20,1.3333,20,1.3333,0,0,20,0,0
147-13,25.3334,1.3333,0.6667,23.3334,0.6667,23.3334,0.6667,0,0,23.3334,0,0
147-14,24.6667,0,2,22.6667,2,22.6667,2,0,0,22.6667,0,0
147-15,39.3333,0.6667,3.3333,35.3333,3.3333,35.3333,3.3333,0,0,35.3333,0,0
147-16,62.6667,1.3333,4,57.3334,4,57.3334,4,0,0,57.3334,0,0
147-17,82.0001,2,6.6667,73.3334,6.6667,72.6667,6.6667,0,0,72.6667,0,0
147-18,74.6667,2,10.6667,62,10.6667,62,10.6667,0,0,62,0,0
147-19,126.6667,0.6667,28,98,28,98,28,0,0,98,0,0
147-2,42.6667,0,1.3333,41.3334,1.3333,41.3334,1.3333,0,0,41.3334,0,0
147-20,140.6667,3.3333,46.0001,91.3333,46.0001,90.6666,46.0001,0,0,90.6666,0,0
147-21,127.3334,0.6667,32,94.6667,32,94.6667,32,0,0,94.6667,0,0
147-22,146.6667,0.6667,78,68,78,68,77.3333,0,0.6667,68,0,0
147-23,177.3333,0.6667,75.9999,100.6667,75.9999,100,74.6666,0,1.3333,100,0,0
147-24,180.0001,1.3333,79.3334,99.3334,79.3334,98,78.6667,0,0.6667,98,0,0
147-25,225.3333,0,121.3333,104,121.3333,104,121.3333,0,0,104,0,0
147-26,166.6667,0,60,106.6667,60,105.3334,60,0,0,105.3334,0,0
147-27,157.3333,0,84,73.3333,84,72,84,1.3333,0,70.6667,0,0
147-28,66.6667,0,37.3334,29.3333,37.3334,29.3333,37.3334,0,0,29.3333,0,0
147-29,42.6666,0,9.3333,33.3333,9.3333,33.3333,9.3333,0,0,33.3333,0,0
147-3,110.6668,4,5.3334,101.3334,5.3334,101.3334,5.3334,0,0,101.3334,0,0
147-30,179.3334,1.3333,95.3334,82.6667,95.3334,82.6667,95.3334,0,0,82.6667,0,0
147-31,82,0,30,52,30,52,30,0,0,52,0,0
147-32,155.3334,1.3333,62.6668,91.3333,62.6668,91.3333,62.6668,2,0,89.3333,0,0
147-33,60.0001,0,22,38.0001,22,38.0001,22,1.3334,0,36.6667,0,0
147-34,93.3332,0,28.6666,64.6666,28.6666,64.6666,28.6666,2,0,62.6666,0,0
147-35,53.3335,0,3.3334,50.0001,2.6667,49.3334,2.6667,0,0,49.3334,0,0
147-36,68.6667,0,8.6667,60,8,58.6667,8,0,0,58.6667,0,0
147-37,54.0001,0,13.3333,40.6668,13.3333,40.6668,13.3333,2.0001,0,38.6667,0,0
147-38,70.6669,0,17.3334,53.3335,17.3334,52.6668,17.3334,3.3334,0,49.3334,0,0
147-39,63.3333,0,14,49.3333,14,48,14,0.6667,0,47.3333,0,0
147-4,110.6667,2.6667,0,108,0,108,0,0,0,108,0,0
147-40,54.6668,1.3333,12.6667,40.6668,12,40.0001,12,1.3334,0,38.6667,0,0
147-41,56.6668,0.6667,9.3334,46.6667,8.6667,44,8.6667,0,0,44,0.6667,0
147-42,73.3334,0,20.6667,52.6667,20,52.6667,20,1.3334,0,51.3333,0.6667,0
147-43,44.6667,0.6667,14.6667,29.3333,14.6667,29.3333,14.6667,0,0,29.3333,0,0
147-44,20.6667,0,5.3334,15.3333,4.6667,15.3333,4.6667,0,0,15.3333,0,0
147-45,13.3334,0.6667,2,10.6667,2,8.6667,2,0,0,8.6667,0,0
147-46,24.0001,2,3.3334,18.6667,2,18.6667,2,0,0,18.6667,0.6667,0
147-47,13.3333,1.3333,0,12,0,11.3333,0,0,0,11.3333,0,0
147-48,17.3334,0.6667,0,16.6667,0,16.6667,0,0,0,16.6667,0,0
147-49,32.6667,0.6667,2,30,2,30,0.6667,0,1.3333,30,0,0
147-5,64.6666,0.6667,3.3333,60.6666,3.3333,60.6666,3.3333,0,0,60.6666,0,0
147-50,30,0,1.3333,28.6667,1.3333,28.6667,1.3333,0,0,28.6667,0,0
147-51,25.3335,2.6667,0.6667,22.0001,0,22.0001,0,0.6667,0,21.3334,0,0
147-52,19.3334,2,0.6667,16.6667,0,16.6667,0,0.6667,0,16,0,0
147-53,18.6667,1.3333,0,17.3334,0,17.3334,0,0.6667,0,16.6667,0,0
147-54,31.3333,1.3333,1.3333,28.6667,1.3333,28.6667,1.3333,0,0,28.6667,0,0
147-55,23.3334,0.6667,0.6667,22,0.6667,22,0.6667,0,0,22,0,0
147-56,18.0001,0.6667,0.6667,16.6667,0.6667,16.6667,0.6667,0,0,16.6667,0,0
147-57,26.6667,0.6667,1.3334,24.6666,0.6667,24.6666,0.6667,0,0,24.6666,0,0
147-58,23.3334,2,2.6667,18.6667,0.6667,18.6667,0.6667,0,0,18.6667,0,0
147-59,12.6668,0.6667,2.0001,10,1.3334,10,1.3334,0,0,10,0,0
147-6,76,1.3333,6,68.6667,6,68.6667,6,0,0,68.6667,0,0
147-60,8.6667,0,0,8.6667,0,8.6667,0,0,0,8.6667,0,0
147-61,4.6667,0,0.6667,4,0.6667,4,0,0,0.6667,4,0,0
147-62,7.3334,0.6667,0,6.6667,0,6.6667,0,0,0,6.6667,0,0
147-63,6.6667,0,0.6667,6,0.6667,6,0.6667,0,0,6,0,0
147-64,8.6668,0.6667,0.6667,7.3334,0,7.3334,0,0.6667,0,6.6667,0,0
147-65,21.3334,4.6667,0.6667,16,0,16,0,0,0,16,0,0
147-66,57.3333,9.3333,1.3333,46.6667,1.3333,46.6667,1.3333,0,0,46.6667,0,0
147-67,55.3333,5.3333,7.3333,42.6667,5.3333,42.6667,5.3333,0,0,42.6667,0,0
147-68,43.3334,2.6667,2,38.6667,0,38.6667,0,0,0,38.6667,0,0
147-69,47.3334,0.6667,8.6667,38,4,38,4,0,0,38,0,0
147-7,59.3334,0,5.3334,54,5.3334,54,5.3334,0,0,54,0,0
147-70,25.3333,1.3333,2,22,2,22,2,0,0,22,0,0
147-71,29.3334,0.6667,1.3334,27.3333,1.3334,26.6666,1.3334,0,0,26.6666,0,0
147-72,26.6668,0.6667,1.3334,24.6667,0.6667,24,0.6667,0,0,24,0,0
147-73,22.0001,0.6667,2.0001,19.3333,1.3334,18.6666,1.3334,0,0,18.6666,0,0
147-74,18,1.3333,2.6667,14,0.6667,14,0,0,0.6667,14,0,0
147-75,11.9999,0,2,9.9999,0.6667,8.6666,0.6667,0,0,8.6666,0,0
147-76,19.3333,1.3333,8.6667,9.3333,8.6667,9.3333,8.6667,1.3333,0,8,0,0
147-77,48.6667,0.6667,21.3333,26.6667,21.3333,26.6667,21.3333,10.6667,0,16,0,0
147-78,29.3333,0,20,9.3333,20,9.3333,20,4,0,5.3333,0,0
147-79,58.6668,0,49.3334,9.3334,48.6667,5.3334,48.6667,1.3334,0,4,0.6667,0
147-8,68,1.3333,0.6667,66,0.6667,66,0.6667,0,0,66,0,0
147-80,63.3335,0.6667,52.6667,10.0001,52,3.3334,50.6667,0,1.3333,3.3334,0.6667,0
147-81,150.6666,0,90.6666,60,88,56,88,0,0,56,1.3333,0
147-82,108.6666,1.3333,47.3333,60,45.3333,57.3333,45.3333,0,0,57.3333,0.6667,0
147-83,104.0001,2,22.0001,80,22.0001,80,22.0001,0,0,80,0,0
147-84,82.6666,3.3333,14,65.3333,14,65.3333,14,2,0,63.3333,0,0
147-85,55.3334,0,16.6667,38.6667,16,33.3334,16,2.6667,0,30.6667,0,0
147-9,55.9999,0.6667,2.6666,52.6666,2.6666,52.6666,2.6666,0,0,52.6666,0,0
148-1,39.9999,0,9.9999,30,2,30,2,22.6667,0,7.3333,5.3333,0
148-10,20,0,2,18,0,18,0,0,0,18,0.6667,0
148-11,15.3334,0,0,15.3334,0,15.3334,0,0.6667,0,14.6667,0,0
148-12,34,0,2,32,2,32,2,0,0,32,0,0
148-13,18.6667,0,8.6667,10,0.6667,10,0.6667,0,0,10,0,0
148-14,28.6667,0,3.3334,25.3333,0,25.3333,0,0,0,25.3333,0,0
148-15,13.3333,0,2,11.3333,0,11.3333,0,0,0,11.3333,0,0
148-16,34.6667,0,2.6667,32,0.6667,32,0.6667,0,0,32,0,0
148-17,72.6667,0,4,68.6667,1.3333,68.6667,1.3333,0,0,68.6667,0,0
148-18,15.3335,0,2.6668,12.6667,1.3334,12.6667,1.3334,0,0,12.6667,0,0
148-19,19.3334,0,1.3334,18,0.6667,18,0.6667,0,0,18,0,0
148-2,55.3333,0,14.6667,40.6666,9.3333,40.6666,4,29.3333,5.3333,11.3333,2.6667,0
148-20,25.3334,0,2,23.3334,0,23.3334,0,0,0,23.3334,0,0
148-21,13.3333,0,1.3333,12,0,12,0,0,0,12,0,0
148-22,24,0,5.3333,18.6667,1.3333,18.6667,1.3333,0,0,18.6667,0,0
148-23,28,0,4,24,2,24,2,0,0,24,0,0
148-24,16.0001,0,9.3334,6.6667,5.3334,6.6667,5.3334,0.6667,0,6,0,0
148-25,10.6667,0,4.6667,6,0.6667,6,0.6667,0.6667,0,5.3333,0,0
148-26,8.0001,0,1.3334,6.6667,0.6667,6.6667,0.6667,4,0,2.6667,0,0
148-27,52,0,4,48,4,48,4,28,0,20,0,0
148-28,57.3334,2,4.6667,50.6667,4.6667,50.6667,4.6667,11.3333,0,39.3334,0,0
148-29,29.3334,1.3333,3.3334,24.6667,1.3334,24.6667,1.3334,0,0,24.6667,0,0
148-3,57.3334,0,14.0001,43.3333,9.3333,43.3333,2.6666,36,6.6667,7.3333,2.6667,0
148-30,1.3333,0,0,1.3333,0,1.3333,0,0,0,1.3333,0,0
148-31,8.6667,0,0.6667,8,0,8,0,0,0,8,0.6667,0
148-32,9.3333,0,0,9.3333,0,9.3333,0,0,0,9.3333,0,0
148-33,13.3334,0.6667,0,12.6667,0,12.6667,0,0,0,12.6667,0,0
148-34,8,0.6667,0,7.3333,0,7.3333,0,0,0,7.3333,0,0
148-35,4.6666,0,0,4.6666,0,3.3333,0,0,0,3.3333,0,0
148-36,3.3333,0,0.6667,2.6666,0.6667,2.6666,0.6667,0,0,2.6666,0,0
148-37,2.6667,0,0.6667,2,0.6667,2,0.6667,0,0,2,0,0
148-38,2.6667,0,0,2.6667,0,2.6667,0,0,0,2.6667,0,0
148-39,2,0,0,2,0,2,0,0,0,2,0,0
148-4,24.6666,0,4,20.6666,4,20.6666,1.3333,10.6667,2.6667,9.9999,0,0
148-40,1.3334,0,0,1.3334,0,1.3334,0,0,0,1.3334,0,0
148-41,12.0001,0,0.6667,11.3334,0,8.0001,0,0.6667,0,7.3334,0,0
148-42,4.6667,0,0,4.6667,0,4.6667,0,0,0,4.6667,0,0
148-43,6.6666,0,0,6.6666,0,6.6666,0,0,0,6.6666,0,0
148-44,12.6667,0,0,12.6667,0,12.6667,0,0,0,12.6667,0,0
148-45,14.6667,0,2,12.6667,0.6667,12.6667,0.6667,0.6667,0,12,1.3333,0
148-46,21.3334,0,2.6667,18.6667,0,18,0,0,0,18,2,0
148-47,11.3334,0.6667,0,10.6667,0,10,0,0,0,10,0,0
148-48,15.3334,0,0,15.3334,0,13.3334,0,0.6667,0,12.6667,0,0
148-49,32.6666,4,0.6667,27.9999,0.6667,27.9999,0.6667,1.3333,0,26.6666,0,0
148-5,31.3333,0.6667,2.6667,27.9999,2.6667,27.9999,0,1.3333,2.6667,26.6666,0,0
148-50,28,0,6.6667,21.3333,6.6667,21.3333,6.6667,1.3333,0,20,0,0
148-51,26.6667,1.3333,2,23.3334,2,23.3334,2,0,0,23.3334,0,0
148-52,42,0,4.6667,37.3333,4,37.3333,4,0,0,37.3333,0,0
148-53,140,1.3333,18.6667,120,18,120,18,0,0,120,0,0
148-54,44,0,10,34,9.3333,34,9.3333,0,0,34,0,0
148-55,32.6667,0,2.6667,30,2.6667,30,2.6667,0,0,30,0,0
148-56,60.6667,0,24,36.6667,23.3333,36.6667,23.3333,0,0,36.6667,0,0
148-57,116.6667,1.3333,18.6667,96.6667,18.6667,96.6667,18.6667,0,0,96.6667,0,0
148-58,240.6667,2.6667,13.3333,224.6667,13.3333,224.6667,13.3333,0,0,224.6667,0,0
148-59,84.6666,3.3333,14.6667,66.6666,14.6667,66.6666,14.6667,0,0,66.6666,0,0
148-6,44.6667,0,0,44.6667,0,44.6667,0,0.6667,0,44,0,0
148-60,85.3333,0,15.3333,70,15.3333,68.6667,15.3333,0,0,68.6667,0,0
148-61,168.6667,0.6667,63.3333,104.6667,63.3333,104.6667,63.3333,0.6667,0,104,0,0
148-62,112,2.6667,8,101.3333,7.3333,101.3333,7.3333,0,0,101.3333,0.6667,0
148-63,99.3334,2,4.6667,92.6667,4.6667,92,4.6667,0,0,92,0,0
148-64,64.6668,2,2.0001,60.6667,2.0001,60.6667,2.0001,0.6667,0,60,0,0
148-65,95.3334,2,9.3333,84.0001,9.3333,83.3334,9.3333,0,0,83.3334,0,0
148-66,94.6667,4,10.0001,80.6666,9.3334,80.6666,9.3334,0,0,80.6666,0.6667,0
148-67,66.6667,3.3333,8.6667,54.6667,8.6667,53.3334,8.6667,0,0,53.3334,0,0
148-68,71.3332,2,7.3333,61.9999,7.3333,61.9999,7.3333,5.3333,0,56.6666,0,0
148-69,49.3333,1.3333,8,40,8,39.3333,8,0.6667,0,38.6666,0,0
148-7,44.0001,0,2.6667,41.3334,0,41.3334,0,0.6667,0,40.6667,0,0
148-70,46.6667,0.6667,3.3333,42.6667,3.3333,40.6667,3.3333,0.6667,0,40,0,0
148-71,52.6667,2,2.6667,48,2.6667,48,2.6667,0,0,48,0,0
148-72,28.6666,1.3333,0,27.3333,0,27.3333,0,0.6667,0,26.6666,0,0
148-73,36.6667,1.3333,1.3333,34.0001,1.3333,34.0001,1.3333,4.6667,0,29.3334,0,0
148-74,16,0,0.6667,15.3333,0.6667,14.6666,0.6667,7.3333,0,7.3333,0,0
148-75,22.6667,0,1.3334,21.3333,1.3334,21.3333,1.3334,8,0,13.3333,0,0
148-76,44.0002,0.6667,0.6667,42.6668,0.6667,42.0001,0.6667,24.6667,0,17.3334,0,0
148-77,60.0001,2,4,54.0001,4,51.3334,4,5.3334,0,46,0,0
148-78,66.6668,2.6667,4.6667,59.3334,4.6667,51.3334,4.6667,8.6667,0,42.6667,0,0
148-79,40.6667,1.3333,10.0001,29.3333,10.0001,24,10.0001,0.6667,0,23.3333,0,0
148-8,41.9999,0,8,33.9999,0.6667,33.9999,0.6667,1.3333,0,32.6666,0,0
148-80,46.6667,1.3333,13.3335,31.9999,12.6668,23.3333,11.3334,4,1.3334,19.3333,0,0
148-9,24.6667,0,2,22.6667,1.3333,22.6667,1.3333,0,0,22.6667,0,0
149-1,15.3333,1.3333,0,14,0,2,0,0,0,2,0,0
149-10,40.6667,1.3333,9.3334,30,8.6667,29.3333,8.6667,0,0,29.3333,0,0
149-11,57.3334,0.6667,8.6667,48,7.3333,47.3333,7.3333,0,0,47.3333,0,0
149-12,46.0001,1.3333,14.6668,30,13.3334,28.6667,13.3334,0.6667,0,28,0,0
149-13,42.6667,2,11.3334,29.3333,11.3334,29.3333,11.3334,0,0,29.3333,0,0
149-14,68.6668,0.6667,18.6667,49.3334,18.6667,47.3334,18.6667,0,0,47.3334,0,0
149-15,32.0001,0,12.6667,19.3334,12,18.6667,12,0.6667,0,18,0,0
149-16,53.3335,0.6667,7.3334,45.3334,6.6667,32.0001,6.6667,7.3334,0,24.6667,0,0
149-17,72.0002,0,9.3334,62.6668,9.3334,55.3334,9.3334,8.6667,0,46.6667,0,0
149-18,42,1.3333,10.6667,30,10.6667,28.6667,10.6667,0.6667,0,28,0,0
149-19,44.0001,0,8.6667,35.3334,8,30.6667,8,4,0,26.6667,0,0
149-2,10,1.3333,0.6667,8,0,6.6667,0,0,0,6.6667,0,0
149-20,71.3334,0,16.0001,55.3333,15.3334,52,15.3334,1.3333,0,50.6667,0,0
149-21,56.0001,0,14,42.0001,14,36.0001,14,2.6667,0,33.3334,0,0
149-22,52.6668,0,12.6667,40.0001,9.3334,34.6667,9.3334,2,0,32.6667,0,0
149-23,73.3334,0.6667,20.6667,52,15.3333,42,15.3333,4.6667,0,37.3333,0,0
149-24,78.6668,0,18.6667,60.0001,12.6667,54.0001,12.6667,6,0,48.0001,2,0
149-25,68.6667,0,8,60.6667,7.3333,54.6667,7.3333,2.6667,0,52,0.6667,0
149-26,84.6665,0,12.6666,71.9999,11.3333,66.6666,11.3333,7.3333,0,59.3333,0,0
149-27,97.3334,0,6.0001,91.3333,6.0001,88.6666,6.0001,3.3333,0,85.3333,0,0
149-28,96.6669,0.6667,7.3334,88.6668,7.3334,83.3335,6.6667,2.0001,0.6667,81.3334,0,0
149-29,72.6667,1.3333,6,65.3334,6,61.3334,5.3333,0.6667,0.6667,60.6667,0,0
149-3,22.6667,8,1.3333,13.3334,1.3333,13.3334,1.3333,0,0,13.3334,0,0
149-30,46.6666,0,7.9999,38.6667,7.9999,34.6667,6.6666,0,1.3333,34.6667,0,0
149-31,52.6668,1.3333,8.6668,42.6667,8.0001,42.6667,8.0001,0,0,42.6667,0,0
149-32,62.6666,1.3333,10,51.3333,10,48,9.3333,0,0.6667,48,0,0
149-33,113.3335,0,17.3335,96,16.6668,94,16.0001,0,0.6667,94,0,0
149-34,55.3334,2,7.3334,46,7.3334,37.3333,7.3334,0,0,37.3333,0,0
149-35,51.3334,0.6667,10.6667,40,10.6667,34,10.6667,0,0,34,0,0
149-36,49.3334,0.6667,8,40.6667,8,32.6667,8,0.6667,0,32,0,0
149-37,58,0,12.6667,45.3333,12.6667,32,12.6667,0,0,32,0,0
149-38,57.9999,0,4.6666,53.3333,4.6666,48,4.6666,0,0,48,0,0
149-39,62.6667,3.3333,10.6667,48.6667,10.6667,44,10.6667,0,0,44,0,0
149-4,33.3334,6,0.6667,26.6667,0,26,0,0,0,26,0,0
149-40,49.3334,0.6667,6,42.6667,5.3333,38,5.3333,0,0,38,0,0
149-41,46.6667,3.3333,7.3334,36,7.3334,28.6667,7.3334,0,0,28.6667,0,0
149-42,79.9999,0.6667,25.3333,53.9999,25.3333,48.6666,25.3333,0.6667,0,47.9999,0,0
149-43,64.6666,1.3333,21.3333,42,21.3333,34.6667,21.3333,0,0,34.6667,0,0
149-44,65.3334,0.6667,24,40.6667,24,34,24,0,0,34,0,0
149-45,74,0,20,54,20,40.6667,20,1.3334,0,39.3333,0,0
149-46,54,1.3333,22.6667,30,22.6667,17.3333,22.6667,0,0,17.3333,0,0
149-47,76.6667,1.3333,24.6667,50.6667,24.6667,42.6667,24.6667,0,0,42.6667,0,0
149-48,35.3334,0.6667,0.6667,34,0.6667,32,0.6667,0,0,32,0,0
149-49,38,0.6667,6,31.3333,6,29.3333,6,0,0,29.3333,0,0
149-5,16,2,0,14,0,14,0,0,0,14,0,0
149-50,32,1.3333,2.6667,28,2.6667,26,2.6667,0,0,26,0,0
149-51,23.3334,0.6667,5.3333,17.3334,5.3333,13.3334,5.3333,0,0,13.3334,0,0
149-52,25.3332,1.3333,3.3333,20.6666,3.3333,18.6666,3.3333,0,0,18.6666,0,0
149-53,26.0001,4,9.3334,12.6667,9.3334,12.6667,9.3334,0,0,12.6667,0,0
149-54,18.6667,6,2,10.6667,2,10.6667,2,0,0,10.6667,0,0
